wavenumber,variable,PC1,PC2,PC3,PC4,PC5
3182.1732,wn_3182.17,-0.1855275645275987,0.285223887505704,-0.07944521498138644,-0.0614451629128807,-0.03215241853276254
3180.24461,wn_3180.24,-0.18381025345958252,0.28763196335747726,-0.07953783479478653,-0.05953419723450889,-0.03330361405085659
3178.31602,wn_3178.32,-0.18202650185893132,0.29018008536373935,-0.07943930661268354,-0.057693787001838776,-0.03452147436146245
3176.38743,wn_3176.39,-0.18031776019577128,0.2927285546565953,-0.07934229381057342,-0.05573023571098019,-0.03571222015748062
3174.45885,wn_3174.46,-0.17851577923516468,0.29574855535066696,-0.07934919950258769,-0.05419709851194712,-0.03708752577340374
3172.53026,wn_3172.53,-0.1765832566265657,0.29876730998342405,-0.07934129365090674,-0.0529259272044575,-0.03865365179068469
3170.60167,wn_3170.6,-0.17467332703004393,0.30139432690298795,-0.07936619502198568,-0.05107560760143047,-0.040185546502395655
3168.67308,wn_3168.67,-0.17287279213083315,0.30389442314369086,-0.07936933044849169,-0.04923603940096858,-0.04155226859757691
3166.74449,wn_3166.74,-0.17119375902297745,0.3058467726057541,-0.07943891931641796,-0.04682042292397947,-0.04273907733790974
3164.8159,wn_3164.82,-0.16968905839870682,0.3077448086379231,-0.07980913666224182,-0.04416638845673841,-0.043722127128009644
3162.88731,wn_3162.89,-0.16817381697980718,0.3101192007548215,-0.0802746742479856,-0.04199199973360667,-0.04475587419565298
3160.95872,wn_3160.96,-0.16664204703471935,0.3126346158827926,-0.08064019384865824,-0.03985735362575174,-0.04571109165967269
3159.03013,wn_3159.03,-0.1650159386014142,0.3153389153356301,-0.08088109128212662,-0.038398222666531,-0.04663140069436478
3157.10154,wn_3157.1,-0.16326366210330875,0.31802865155800425,-0.0811460974856757,-0.03688982363241934,-0.04753659845630473
3155.17295,wn_3155.17,-0.16174312447065864,0.3201391643111643,-0.08143036635715659,-0.0342377745069664,-0.048301535323843285
3153.24436,wn_3153.24,-0.16013081996220943,0.3225687843149198,-0.08160775190430354,-0.03239456597456626,-0.04917923212920383
3151.31577,wn_3151.32,-0.15874470462002366,0.32474723610754674,-0.08191560730597702,-0.030068312574717506,-0.04993801841257344
3149.38718,wn_3149.39,-0.1575054658151427,0.3266581372043607,-0.08221764942801107,-0.02807283983572313,-0.050609824233529166
3147.45859,wn_3147.46,-0.1561558752390364,0.32867677603334494,-0.08248534405731918,-0.026920899071407937,-0.05135222004446045
3145.53,wn_3145.53,-0.15480997110472347,0.33062446444531196,-0.082779551975489,-0.025797961643997478,-0.052156424872087395
3143.60141,wn_3143.6,-0.15356950098618397,0.33227507784772903,-0.08297511460799648,-0.024075678085231714,-0.0528714318448124
3141.67282,wn_3141.67,-0.15234012703588617,0.3341555288660638,-0.0831873532347094,-0.023160549014980245,-0.05357362494717986
3139.74423,wn_3139.74,-0.15119010323900314,0.33546369854567215,-0.08358235727805753,-0.021881029488323555,-0.0541984764558189
3137.81564,wn_3137.82,-0.1503180742341065,0.3364624460429112,-0.08416007116530796,-0.020179173511924147,-0.0546037342959659
3135.88705,wn_3135.89,-0.14948298039331115,0.33745408167419955,-0.0846032416641518,-0.018674328792984873,-0.05501357331153528
3133.95846,wn_3133.96,-0.14854340313941575,0.3385405312000929,-0.08492309418177453,-0.017845840396971877,-0.055373517081702385
3132.02987,wn_3132.03,-0.1476636617757821,0.33937970585781085,-0.08526228820771646,-0.017195236198548063,-0.05565397179563888
3130.10128,wn_3130.1,-0.14683101131576232,0.340282281958872,-0.08560723656379077,-0.01652537315722443,-0.05601599384000728
3128.17269,wn_3128.17,-0.14620312735940766,0.34128385825832097,-0.08602964280914331,-0.01591101110854479,-0.056370501637407554
3126.2441,wn_3126.24,-0.14601225677226046,0.34196610303298863,-0.08673959890226479,-0.01459611051272577,-0.05640234956022185
3124.31551,wn_3124.32,-0.14599293367922206,0.34247434387804093,-0.08763606807510921,-0.013299606158755481,-0.05629504793240877
3122.38692,wn_3122.39,-0.14602232489555556,0.3424830670649556,-0.0883746429146416,-0.01238823538512903,-0.05614775888976053
3120.45833,wn_3120.46,-0.14586794772653108,0.34251469799475265,-0.08895199765719365,-0.012103507968852343,-0.05608594404277984
3118.52974,wn_3118.53,-0.14574875828447614,0.34255007121184416,-0.08942071871291314,-0.011090671850156572,-0.05626726528674989
3116.60115,wn_3116.6,-0.14569177485439996,0.3426454450077643,-0.08974859575167551,-0.009525880175941732,-0.05667077866729053
3114.67256,wn_3114.67,-0.14554636039223523,0.34293072254513385,-0.09005462020873102,-0.008194766009251784,-0.05728424760320325
3112.74397,wn_3112.74,-0.14543776782487275,0.3429269125634318,-0.09028950315498491,-0.007118671732777551,-0.05789392331687556
3110.81538,wn_3110.82,-0.14524291399190076,0.3430954746644891,-0.09028062056241207,-0.006777655099476712,-0.0585036115063399
3108.88679,wn_3108.89,-0.14513903081783394,0.34325442634031267,-0.0902142574763981,-0.006407399694161123,-0.05914975836057011
3106.9582,wn_3106.96,-0.1450891116584699,0.34328352214695085,-0.09025993101305349,-0.005970459398646427,-0.05968093100719303
3105.02961,wn_3105.03,-0.14531726402760461,0.3429872510354172,-0.09045793672506347,-0.004963088002584346,-0.06001857019736237
3103.10102,wn_3103.1,-0.14589601296743318,0.3423507335107497,-0.09065134545482181,-0.0032644050884399495,-0.060178539398250554
3101.17243,wn_3101.17,-0.14662205680904974,0.3413826457238031,-0.090753695768102,-0.0018465135783398393,-0.06012810820814187
3099.24384,wn_3099.24,-0.14719621020869136,0.3407274280517428,-0.09072645605920214,-0.0019215603225317,-0.06009762378005818
3097.31525,wn_3097.32,-0.14783790809246689,0.3397733778322503,-0.09064948037879766,-0.0016049318205557037,-0.05999876436880443
3095.38666,wn_3095.39,-0.14862511319228777,0.33866170126549433,-0.09064403351025048,-0.0014167449149391914,-0.05982610532252353
3093.45807,wn_3093.46,-0.14961246396224193,0.337216859181298,-0.09078216991326661,-4.0740838867633325e-4,-0.05954213342306667
3091.52948,wn_3091.53,-0.15058405313338374,0.33595440824578315,-0.09103326778973173,5.8414784131633e-4,-0.059511587449793193
3089.60089,wn_3089.6,-0.15145573198650714,0.33499889947007155,-0.09140948153481342,8.532237330660796e-4,-0.05953548850450381
3087.6723,wn_3087.67,-0.15224846624723112,0.3341996952224442,-0.09170701770915402,0.0010015958427261815,-0.05954281486223636
3085.74371,wn_3085.74,-0.1531243925097708,0.3334921568557189,-0.09203179391976546,0.0010459226546513816,-0.05952472075187413
3083.81512,wn_3083.82,-0.15396458003224447,0.3325687098528,-0.09252735337745804,0.001696388259476053,-0.059444637521447345
3081.88653,wn_3081.89,-0.15464391058438365,0.3321819872371874,-0.09316177813833887,0.0019399744036453375,-0.05948585974715125
3079.95794,wn_3079.96,-0.15527679540970804,0.3320396435514714,-0.0938053040010402,0.0022341378910444246,-0.059426144742554976
3078.02935,wn_3078.03,-0.15599278458960547,0.33200894906849704,-0.09437655938832504,0.0027013403806362283,-0.059252837496528904
3076.10076,wn_3076.1,-0.15670625595172696,0.3317676450248248,-0.09471641516849198,0.0029547708238594856,-0.058964782714976606
3074.17217,wn_3074.17,-0.15738259957754164,0.3311519451812709,-0.09478172076438049,0.0034927346543503456,-0.05856391826226637
3072.24358,wn_3072.24,-0.15795366536769365,0.33056536608604453,-0.0947131306208159,0.0040181647980749675,-0.05811372059912785
3070.31499,wn_3070.31,-0.15851299015162468,0.33034382472126134,-0.09482507669508683,0.004835839900230527,-0.05771730196106056
3068.3864,wn_3068.39,-0.15903975452227584,0.3303797765766934,-0.09525501664156157,0.005228451376625714,-0.05727282237471485
3066.45782,wn_3066.46,-0.15941565304815258,0.3305387755693081,-0.09581364143809588,0.00541601087957292,-0.05687748224793913
3064.52923,wn_3064.53,-0.15967323496623,0.3304896730163567,-0.09646143638385563,0.006428469585104129,-0.05645461827644414
3062.60064,wn_3062.6,-0.15970944982960464,0.3308242530382472,-0.09710281577262395,0.007166039031328677,-0.05591900348919539
3060.67205,wn_3060.67,-0.15930680671165282,0.3314237745472696,-0.09752142570782082,0.0079264573944709,-0.05560197579201195
3058.74346,wn_3058.74,-0.15866134317362043,0.3323846771213574,-0.09800794240280225,0.008227687906600055,-0.055336623939988894
3056.81487,wn_3056.81,-0.15796735684109056,0.3330118967326233,-0.09879796133149177,0.009416157585079094,-0.05491791758443845
3054.88628,wn_3054.89,-0.15713104637395078,0.33365350729875715,-0.09962077033866974,0.010848888609790346,-0.05448046232263466
3052.95769,wn_3052.96,-0.15614245783632266,0.3347686868699393,-0.10037754812993911,0.01181139857247932,-0.0540994906653372
3051.0291,wn_3051.03,-0.15528973705531793,0.33560413950093654,-0.10102881334138238,0.013482797582593032,-0.05354488963723405
3049.10051,wn_3049.1,-0.1544125489398079,0.33640556304609814,-0.10155563673112881,0.01514229113333322,-0.052938153620912934
3047.1719199999998,wn_3047.17,-0.15339934934062976,0.33723141176789806,-0.10188003668222233,0.016688610124796548,-0.05246999361988481
3045.24333,wn_3045.24,-0.15214788170738996,0.338370281930767,-0.10200285792457334,0.01765739110573744,-0.0521183030849574
3043.31474,wn_3043.31,-0.1508691057409974,0.3396572825331675,-0.10210665445145387,0.018579147694110325,-0.05192516663938298
3041.38615,wn_3041.39,-0.14953115771354156,0.34099785654929077,-0.10226498510880257,0.019471148207075656,-0.0518474778533472
3039.45756,wn_3039.46,-0.1480479004512831,0.34249848527916227,-0.1022447087045704,0.020336546577338813,-0.051947519764619914
3037.52897,wn_3037.53,-0.1464581090118327,0.34387942256980913,-0.10203078677141503,0.021774003095303016,-0.05217071956460155
3035.60038,wn_3035.6,-0.14472967726097155,0.3456066064390936,-0.10179734917330203,0.022659632413481175,-0.05248385179768493
3033.67179,wn_3033.67,-0.1428158612957636,0.3475984801592191,-0.10139927393735826,0.022955419651876533,-0.05291832140381087
