wavenumber,variable,PC2,PC4,PC5
2879.3846,wn_2879.38,0.30730142161346313,0.03195631810372121,0.017913099427346642
2877.45601,wn_2877.46,0.30598071839188223,0.032174801926062466,0.018513320211701084
2875.52742,wn_2875.53,0.30490233556327234,0.0325867353840416,0.019597437961112935
2873.59883,wn_2873.6,0.30477340505452566,0.032443670161579036,0.020881360420924453
2871.67024,wn_2871.67,0.3055133786417857,0.03207557918206717,0.02204722042955216
2869.74165,wn_2869.74,0.3069733320720933,0.032102148630447185,0.02301160350380016
2867.81306,wn_2867.81,0.3093443449875072,0.030953713074265223,0.02359015356717149
2865.88447,wn_2865.88,0.31238848759529114,0.028409310813179694,0.023863986295693255
2863.95588,wn_2863.96,0.3155240522391446,0.024615297657175,0.024093548467878232
2862.02729,wn_2862.03,0.31798156535849204,0.021536784451242307,0.025322345958920144
2860.0987,wn_2860.1,0.31983490800982445,0.01834672405146091,0.028421106902665135
2858.17011,wn_2858.17,0.32018541826245206,0.015830258963974646,0.03369158266357168
2856.24152,wn_2856.24,0.3195992260364417,0.01410626504221727,0.04009388926674283
2854.31293,wn_2854.31,0.31817105685593733,0.014901074735028079,0.04663154978092249
2852.38435,wn_2852.38,0.3168625474217455,0.017881182669833066,0.051952373548049983
2850.45576,wn_2850.46,0.31649191859046555,0.022821059444682535,0.055255960080228796
2848.52717,wn_2848.53,0.31759119828594345,0.02933974366343435,0.055881481463398226
2846.59858,wn_2846.6,0.32107598853203884,0.03539033619428625,0.053376658099645265
2844.66999,wn_2844.67,0.32678836480196705,0.04090268765364447,0.04779390855765007
2842.7414,wn_2842.74,0.33422079586711273,0.04638244730417783,0.03956157665173377
2840.81281,wn_2840.81,0.342105076781952,0.052148055890663826,0.029439965033551847
2838.88422,wn_2838.88,0.3496022931079916,0.05835824344799618,0.018492341706369438
2836.95563,wn_2836.96,0.35655928543573484,0.06398722316328383,0.007897819680710063
2835.02704,wn_2835.03,0.3626129677708207,0.0690488271970686,-9.135927988835264e-4
2833.09845,wn_2833.1,0.36773640954425546,0.07266180086060074,-0.007414786810483253
2831.16986,wn_2831.17,0.37167400956616153,0.07559534498472138,-0.01188933516291769
2829.24127,wn_2829.24,0.3746696113255714,0.07884237541960284,-0.01507644977006497
2827.31268,wn_2827.31,0.37730681514460357,0.08165080279557277,-0.017669795599372536
2825.38409,wn_2825.38,0.37950117691989826,0.08403298456704941,-0.019819452832722295
2823.4555,wn_2823.46,0.3814692116810447,0.08568034237594058,-0.021656393450242443
2821.52691,wn_2821.53,0.3832384933925185,0.08688216093396091,-0.02312439560969337
2819.59832,wn_2819.6,0.38483519899058277,0.08768496311648744,-0.024359699393543613
2817.66973,wn_2817.67,0.38647428650256765,0.08834421516168726,-0.025428678468988913
2815.74114,wn_2815.74,0.3878430156833234,0.08973136903558077,-0.02618118682721702
2813.81255,wn_2813.81,0.38891507927649527,0.09086462431623855,-0.02696961402315489
2811.88396,wn_2811.88,0.3899744659246553,0.0920345601737096,-0.027673041040963433
2809.95537,wn_2809.96,0.39099957801423035,0.09319167479426502,-0.028178985745631605
2808.02678,wn_2808.03,0.39241415012713265,0.09380114276086207,-0.028718441452012165
2806.09819,wn_2806.1,0.3933300910672329,0.09487200234574866,-0.029172358241096114
2804.1696,wn_2804.17,0.39496216518000316,0.09468909411644488,-0.029732906526374867
2802.24101,wn_2802.24,0.3959350786375815,0.09564564149671456,-0.03014389964632075
2800.31242,wn_2800.31,0.3973399455765528,0.09608389680123006,-0.030617533830160342
1799.3743,wn_1799.37,0.31206924063547165,0.16992648365102772,0.07707984000353063
1797.44571,wn_1797.45,0.3102033542860652,0.16906510444196346,0.07874602454438759
1795.51712,wn_1795.52,0.30876801262065096,0.1689654714083263,0.0805710639630534
1793.58853,wn_1793.59,0.3080536090099832,0.16808111820309762,0.08124485728388418
1791.65994,wn_1791.66,0.30766669471052693,0.16764299309581063,0.08035728090113976
1789.73135,wn_1789.73,0.3082247070769594,0.16743587008263208,0.07744335081947164
1787.80276,wn_1787.8,0.30977836629430017,0.16779196375040864,0.07298455687513089
1785.87417,wn_1785.87,0.3111538097939981,0.16749419737811086,0.0693499097623476
1783.94558,wn_1783.95,0.3113155823768516,0.16673413625471611,0.06779950926799228
1782.01699,wn_1782.02,0.310039158143419,0.16596375710544056,0.06823882827513686
1780.0884,wn_1780.09,0.3077319693549513,0.16482833297844673,0.07054877949912171
1778.15981,wn_1778.16,0.3041697794998782,0.1629626186467069,0.07480253496495558
1776.23123,wn_1776.23,0.30073169246341686,0.16067735033187872,0.07942511462664287
1774.30264,wn_1774.3,0.2980478385666049,0.15969727972163933,0.08321392995268802
1772.37405,wn_1772.37,0.29611993234229067,0.1591256628288889,0.08560414307824621
1770.44546,wn_1770.45,0.29441240558640147,0.15811609274326432,0.08671617207424737
1768.51687,wn_1768.52,0.29309056307075926,0.15645510969764873,0.08609362086207048
1766.58828,wn_1766.59,0.2926875668234073,0.15565573629189927,0.08318407724160522
