cluster,wavenumber,median_absorbance,q25_absorbance,q75_absorbance,mean_absorbance,n
1,1553.7771093845367,0.006413825321942568,0.005745825124904513,0.007679945090785623,0.006764804354558388,15
1,1551.8469514846802,0.00618702732026577,0.005397309083491564,0.007681413786485791,0.006579088140279054,15
1,1549.9167935848236,0.005938389804214239,0.005089072976261377,0.007687694858759642,0.006418536230921745,15
1,1547.986635684967,0.005721684079617262,0.004782533971592784,0.007657030364498496,0.006240650142232577,15
1,1546.0564777851105,0.005501090083271265,0.004533241502940655,0.007549496367573738,0.006004592000196377,15
1,1544.126319885254,0.005174224730581045,0.004250769969075918,0.007359859999269247,0.005707333485285441,15
1,1542.1961619853973,0.004849029239267111,0.003972514998167753,0.007135313004255295,0.005403300172959765,15
1,1540.2660040855408,0.004602269735187292,0.003765844739973545,0.006942533189430833,0.00516772826667875,15
1,1538.3358461856842,0.004436529241502285,0.003596230875700712,0.006785824196413159,0.0050056907736385865,15
1,1536.4056882858276,0.004259326960891485,0.003431210876442492,0.006595388986170292,0.00483910774346441,15
1,1534.475530385971,0.004000423476099968,0.00323204486630857,0.006329890573397279,0.004623125315022966,15
1,1532.5453724861145,0.003730836557224393,0.0030005788430571556,0.005994196515530348,0.0043591939223309355,15
1,1530.615214586258,0.0034424737095832825,0.002733842236921191,0.00559075572527945,0.004045844008214772,15
1,1528.6850566864014,0.003086159937083721,0.002409274224191904,0.005103944567963481,0.003661066798182825,15
1,1526.7548987865448,0.002643524669110775,0.002014546887949109,0.004525024443864822,0.003191365806075434,15
1,1524.8247408866882,0.0021348008885979652,0.0015740578528493643,0.003879401949234307,0.0026611558239286143,15
1,1522.8945829868317,0.0016118783969432116,0.0011382772354409099,0.0032173163490369916,0.0021229138888884335,15
1,1520.964425086975,0.0011319267796352506,7.597465883009136e-4,0.002590955700725317,0.0016318332966572294,15
1,1519.0342671871185,7.47858954127878e-4,4.856952728005126e-4,0.00204714247956872,0.0012376716467163837,15
1,1517.104109287262,5.027804872952402e-4,3.531679540174082e-4,0.001622813695576042,9.800045290224565e-4,15
1,1515.1739513874054,4.1222493746317923e-4,3.68071036064066e-4,0.0013298426638357341,8.71204761400198e-4,15
1,1513.2437934875488,5.281043704599142e-4,4.7115382039919496e-4,0.0011839367216452956,8.926207257900387e-4,15
1,1511.3136355876923,8.348746341653168e-4,7.36445130314678e-4,0.0011479586246423423,0.0010127478085147838,15
1,1509.3834776878357,0.0011191400699317455,9.85617924015969e-4,0.001245443883817643,0.0012048030349736413,15
1,1507.4533197879791,0.001291824970394373,0.0011615148396231234,0.0017239993903785944,0.001482131277831892,15
1,1505.5231618881226,0.0017264646012336016,0.001504591666162014,0.002363697742111981,0.0018795476915935674,15
1,1503.593003988266,0.002228799508884549,0.0019354159012436867,0.002944079344160855,0.0023615751803542175,15
1,1501.6628460884094,0.002766495104879141,0.002415158785879612,0.0036149085499346256,0.0028914358001202343,15
1,1499.7326881885529,0.003337109461426735,0.002914097742177546,0.0044054624158889055,0.0034734641124183935,15
1,1497.8025302886963,0.003980264998972416,0.003454384976066649,0.005271435249596834,0.004127905331552028,15
1,1495.8723723888397,0.004676659591495991,0.003988488228060305,0.0062179770320653915,0.004862392554059625,15
1,1493.9422144889832,0.00539415143430233,0.004567408934235573,0.00719966646283865,0.0056376028805971146,15
1,1492.0120565891266,0.006065338850021362,0.005118826869875193,0.008136337157338858,0.006380065313229958,15
1,1490.08189868927,0.006700664293020964,0.005649531492963433,0.008984024170786142,0.0070479128044098616,15
1,1488.1517407894135,0.007284472230821848,0.006191939348354936,0.009752730373293161,0.0076536780844132105,15
1,1486.2215828895569,0.007791757583618164,0.0066734072752296925,0.01039970526471734,0.008185508940368891,15
1,1484.2914249897003,0.00818096473813057,0.007048375206068158,0.010901135858148336,0.008598813228309155,15
1,1482.3612670898438,0.008433984592556953,0.007252306444570422,0.011233625933527946,0.00887328175206979,15
1,1480.4311091899872,0.00857491884380579,0.007278244011104107,0.01142298523336649,0.009033966964731613,15
1,1478.5009512901306,0.008643247187137604,0.00723521807231009,0.01151474192738533,0.00912303508569797,15
1,1476.570793390274,0.008679922670125961,0.0071690622717142105,0.01155646936967969,0.009183803852647544,15
1,1474.6406354904175,0.008730878122150898,0.007130683399736881,0.01160149835050106,0.009264681364099185,15
1,1472.710477590561,0.008835585787892342,0.00716379308141768,0.011697129346430302,0.009407233167439698,15
1,1470.7803196907043,0.008995875716209412,0.007332542212679982,0.011848761700093746,0.009612315986305475,15
1,1468.8501617908478,0.009191250428557396,0.00759442918933928,0.012017305474728346,0.009839108865708112,15
1,1466.9200038909912,0.009572473354637623,0.007854281924664974,0.012176509946584702,0.010060470178723335,15
1,1464.9898459911346,0.009955375455319881,0.00813338067382574,0.012350532226264477,0.010297806871434053,15
1,1463.059688091278,0.010223724879324436,0.008444833103567362,0.012572730891406536,0.010601642572631438,15
1,1461.1295301914215,0.010593307204544544,0.008773279841989279,0.01289288466796279,0.011001312173902988,15
1,1459.199372291565,0.011057070456445217,0.009207186289131641,0.013316675554960966,0.011490417458117009,15
1,1457.2692143917084,0.01160499732941389,0.0097176069393754,0.013861435931175947,0.012058467790484428,15
1,1455.3390564918518,0.012250478379428387,0.010311270132660866,0.01455055084079504,0.012719176399211088,15
1,1453.4088985919952,0.012963656336069107,0.010960458777844906,0.015291670337319374,0.013445379957556725,15
1,1451.4787406921387,0.013685270212590694,0.011611276771873236,0.016053058207035065,0.014179539618392785,15
1,1449.548582792282,0.014370696619153023,0.012233905494213104,0.016787930391728878,0.014877636482318242,15
1,1447.6184248924255,0.014990441501140594,0.012814820744097233,0.017470956780016422,0.01551064606755972,15
1,1445.688266992569,0.015527436509728432,0.013308863155543804,0.01808824297040701,0.01606178128470977,15
1,1443.7581090927124,0.015970299020409584,0.013707024045288563,0.01860697939991951,0.016519601332644622,15
1,1441.8279511928558,0.016305973753333092,0.013998795300722122,0.019012201577425003,0.016870639535288015,15
1,1439.8977932929993,0.016521871089935303,0.014173735398799181,0.019288678653538227,0.01710116316874822,15
1,1437.9676353931427,0.01662445068359375,0.014239545445889235,0.01943991146981716,0.017215587384998798,15
1,1436.0374774932861,0.016644079238176346,0.014227630570530891,0.019494231790304184,0.017242534458637236,15
1,1434.1073195934296,0.016607951372861862,0.014166956767439842,0.01947771478444338,0.017208705532054107,15
1,1432.177161693573,0.016528956592082977,0.014072155114263296,0.01940196193754673,0.017126506629089513,15
1,1430.2470037937164,0.016419097781181335,0.013956456910818815,0.01928648818284273,0.01700704526156187,15
1,1428.3168458938599,0.01628514938056469,0.013827929273247719,0.01913238689303398,0.0168568912272652,15
1,1426.3866879940033,0.01611536368727684,0.013676281552761793,0.018927049823105335,0.016665038466453553,15
1,1424.4565300941467,0.015885811299085617,0.013478466309607029,0.01864699088037014,0.0164083423713843,15
1,1422.5263721942902,0.015591850504279137,0.013228731695562601,0.018286002799868584,0.016081695879499116,15
1,1420.5962142944336,0.015271266922354698,0.012961596250534058,0.01790781132876873,0.01572142026076714,15
1,1418.666056394577,0.014983956702053547,0.012733608484268188,0.01754977833479643,0.015387345477938652,15
1,1416.7358984947205,0.014768964610993862,0.01258191792294383,0.017254468984901905,0.01512129499266545,15
1,1414.805740594864,0.014622550457715988,0.01250138832256198,0.017025276087224483,0.014922844680647055,15
1,1412.8755826950073,0.014526539482176304,0.012471734546124935,0.01684614922851324,0.014775676963229975,15
1,1410.9454247951508,0.014465360902249813,0.012475182302296162,0.016703584231436253,0.014665991192062695,15
1,1409.0152668952942,0.014414994046092033,0.012485993560403585,0.016572839580476284,0.0145721015209953,15
1,1407.0851089954376,0.014349608682096004,0.012476691510528326,0.016420344822108746,0.014469738490879536,15
1,1405.154951095581,0.014272831380367279,0.012448790483176708,0.01626494387164712,0.014362986634174983,15
1,1403.2247931957245,0.014203217811882496,0.012438215781003237,0.01612821128219366,0.01427115419258674,15
1,1401.294635295868,0.014151589013636112,0.012439207639545202,0.016023776028305292,0.014205680415034293,15
1,1399.3644773960114,0.01412796787917614,0.012449638452380896,0.01596295600757003,0.014176378647486368,15
1,1397.4343194961548,0.01415297668427229,0.012487806379795074,0.015967239625751972,0.01420314759016037,15
1,1395.5041615962982,0.014251931570470333,0.012578012887388468,0.016063418239355087,0.014310749930640061,15
1,1393.5740036964417,0.014434929005801678,0.0127303721383214,0.016263067722320557,0.014509277480343977,15
1,1391.643845796585,0.014687862247228622,0.012931328732520342,0.01660332176834345,0.014784772694110871,15
1,1389.7136878967285,0.014984884299337864,0.013155927881598473,0.017004817724227905,0.015110815999408563,15
1,1387.783529996872,0.015303978696465492,0.013383720070123672,0.017435112036764622,0.015463845866421858,15
1,1385.8533720970154,0.01563524454832077,0.013607547152787447,0.017884911969304085,0.01583185475319624,15
1,1383.9232141971588,0.01597443036735058,0.013836987782269716,0.018345319665968418,0.016208814022441707,15
1,1381.9930562973022,0.01631072908639908,0.014081362169235945,0.018801137804985046,0.016582605056464673,15
1,1380.0628983974457,0.016631659120321274,0.014309223275631666,0.019235809333622456,0.016939450055360794,15
1,1378.132740497589,0.016933569684624672,0.014519045129418373,0.019642039202153683,0.01727423251916965,15
1,1376.2025825977325,0.017223188653588295,0.014718936290591955,0.020023655146360397,0.017592266015708447,15
1,1374.272424697876,0.01751035824418068,0.014920007903128862,0.02038908377289772,0.017902836203575134,15
1,1372.3422667980194,0.017791634425520897,0.015120753087103367,0.020735125057399273,0.01820355299860239,15
1,1370.4121088981628,0.01803862676024437,0.015294704586267471,0.021033872850239277,0.01846765788892905,15
1,1368.4819509983063,0.018216729164123535,0.015407835599035025,0.021250395104289055,0.018660884785155454,15
1,1366.5517930984497,0.018314378336071968,0.015447802376002073,0.021372959949076176,0.018770897202193736,15
1,1364.6216351985931,0.018346816301345825,0.015428581275045872,0.02141763549298048,0.018812249600887298,15
1,1362.6914772987366,0.018344393000006676,0.01537961047142744,0.02141647133976221,0.01881519431869189,15
1,1360.76131939888,0.018334077671170235,0.015327996108680964,0.021416674368083477,0.01880766488611698,15
1,1358.8311614990234,0.018323427066206932,0.015298067592084408,0.021442053839564323,0.018798836693167686,15
1,1356.9010035991669,0.018308022990822792,0.015298615675419569,0.02146134339272976,0.01878554585079352,15
1,1354.9708456993103,0.018288521096110344,0.015310214832425117,0.021475832909345627,0.01876929309219122,15
1,1353.0406877994537,0.018274493515491486,0.01533083850517869,0.02149661537259817,0.01876074659327666,15
1,1351.1105298995972,0.018275180831551552,0.015366573818027973,0.021535453386604786,0.01877062227576971,15
1,1349.1803719997406,0.018291084095835686,0.015414448454976082,0.021595080383121967,0.018800838229556877,15
1,1347.250214099884,0.01832679659128189,0.01546402182430029,0.02166956104338169,0.01884531310449044,15
1,1345.3200562000275,0.018413325771689415,0.015507165808230639,0.021753395907580853,0.01889883739252885,15
1,1343.389898300171,0.018527088686823845,0.015548430383205414,0.021851684898138046,0.018966859579086302,15
1,1341.4597404003143,0.01868589036166668,0.015606529545038939,0.021981983445584774,0.019066936522722244,15
1,1339.5295825004578,0.018909338861703873,0.01570435706526041,0.022164858877658844,0.01921924917648236,15
1,1337.5994246006012,0.019202765077352524,0.01585216075181961,0.02240733616054058,0.019430667037765186,15
1,1335.6692667007446,0.019550861790776253,0.016040155664086342,0.022695316933095455,0.019687999474505582,15
1,1333.739108800888,0.019930517300963402,0.016250762157142162,0.023006035014986992,0.019970288686454295,15
1,1331.8089509010315,0.0203243438154459,0.016471868380904198,0.023322314023971558,0.02026217778523763,15
1,1329.878793001175,0.02072155848145485,0.016697690822184086,0.023634218610823154,0.02055496840427319,15
1,1327.9486351013184,0.020981373265385628,0.016922094859182835,0.023932281881570816,0.020839789571861427,15
1,1326.0184772014618,0.021127896383404732,0.01713323127478361,0.024201370775699615,0.02110192384570837,15
1,1324.0883193016052,0.021239623427391052,0.017318091355264187,0.024424447678029537,0.02132503812511762,15
1,1322.1581614017487,0.021310878917574883,0.017472132109105587,0.024592256173491478,0.021500601867834725,15
1,1320.228003501892,0.02134617604315281,0.017600219696760178,0.024705001153051853,0.021629063971340658,15
1,1318.2978456020355,0.021354734897613525,0.017710424028337002,0.024766777642071247,0.021714249749978383,15
1,1316.367687702179,0.021341798827052116,0.017805210314691067,0.024777455255389214,0.02175548387070497,15
1,1314.4375298023224,0.02130148373544216,0.01787505019456148,0.024726863019168377,0.021742275667687258,15
1,1312.5073719024658,0.021220335736870766,0.017903704196214676,0.024600117467343807,0.021659845610459645,15
1,1310.5772140026093,0.02108929306268692,0.01788034848868847,0.024389775469899178,0.02150055089344581,15
1,1308.6470561027527,0.020907722413539886,0.017802294343709946,0.02409859374165535,0.021266037474075954,15
1,1306.7168982028961,0.02068009041249752,0.017671430483460426,0.02373546827584505,0.020963471941649915,15
1,1304.7867403030396,0.020414086058735847,0.01749294251203537,0.023313360288739204,0.02060389475276073,15
1,1302.856582403183,0.020119676366448402,0.017274873331189156,0.022848157212138176,0.02020120577265819,15
1,1300.9264245033264,0.019807985052466393,0.01702714152634144,0.02234569564461708,0.019770761393010615,15
1,1298.9962666034698,0.01949118636548519,0.016761414706707,0.021830872632563114,0.01932905459155639,15
1,1297.0661087036133,0.01896122470498085,0.016491827555000782,0.021329243667423725,0.018894170969724657,15
1,1295.1359508037567,0.01845451444387436,0.016232931055128574,0.020859654992818832,0.018483518995344637,15
1,1293.2057929039001,0.017987538129091263,0.015993185341358185,0.02043340913951397,0.0181074691315492,15
1,1291.2756350040436,0.017560439184308052,0.01577001577243209,0.02004933450371027,0.017764768687387307,15
1,1289.345477104187,0.017166582867503166,0.01555501390248537,0.01969903986901045,0.017447887112696965,15
1,1287.4153192043304,0.01685258373618126,0.01534501975402236,0.019378427416086197,0.01715392122666041,15
1,1285.4851613044739,0.016612175852060318,0.015143247786909342,0.019089131616055965,0.016885561558107536,15
1,1283.5550034046173,0.016396263614296913,0.01495300978422165,0.01883200742304325,0.01664470018198093,15
1,1281.6248455047607,0.016204865649342537,0.014775508549064398,0.018604667857289314,0.016430092602968217,15
1,1279.6946876049042,0.01603672094643116,0.01461145281791687,0.01840319763869047,0.016239064062635103,15
1,1277.7645297050476,0.015890926122665405,0.014462428167462349,0.018223989754915237,0.016069309040904044,15
1,1275.834371805191,0.01576733961701393,0.014331089332699776,0.01806453336030245,0.015919619984924794,15
1,1273.9042139053345,0.015666529536247253,0.014220940414816141,0.01792373787611723,0.01579002340634664,15
1,1271.974056005478,0.015589118003845215,0.01413535000756383,0.017801370471715927,0.01568106667449077,15
1,1270.0438981056213,0.015534265898168087,0.014075662475079298,0.017696582712233067,0.015592269226908683,15
1,1268.1137402057648,0.015498978085815907,0.014040484093129635,0.01760724652558565,0.0155214861035347,15
1,1266.1835823059082,0.015478918328881264,0.014026680495589972,0.01753052044659853,0.015465557513137659,15
1,1264.2534244060516,0.015469757840037346,0.014030639082193375,0.01746363379061222,0.015421216997007528,15
1,1262.323266506195,0.01546892337501049,0.01404991652816534,0.01740526407957077,0.01538653348882993,15
1,1260.3931086063385,0.015476015396416187,0.014077670406550169,0.017356185242533684,0.015361552064617475,15
1,1258.462950706482,0.015490411780774593,0.014096892904490232,0.017313863150775433,0.015346260803441206,15
1,1256.5327928066254,0.015509040094912052,0.014124173205345869,0.017278725281357765,0.015338229636351267,15
1,1254.6026349067688,0.015526767820119858,0.014154857490211725,0.01723743975162506,0.01533257228632768,15
1,1252.6724770069122,0.015537507832050323,0.014183256775140762,0.017173643223941326,0.015322902301947276,15
1,1250.7423191070557,0.015534436330199242,0.014202759135514498,0.017097143456339836,0.015301708752910296,15
1,1248.812161207199,0.015510151162743568,0.014206014107912779,0.016998009756207466,0.015260695293545724,15
1,1246.8820033073425,0.015457834117114544,0.014186018146574497,0.016866790130734444,0.015192051542301972,15
1,1244.951845407486,0.01537299808114767,0.014075634069740772,0.016696671023964882,0.015090319700539112,15
1,1243.0216875076294,0.0152538837864995,0.01390615850687027,0.016484580002725124,0.014952946268022061,15
1,1241.0915296077728,0.015100104734301567,0.013695080298930407,0.01623028703033924,0.014779036802550157,15
1,1239.1613717079163,0.01491173729300499,0.013442513067275286,0.015935362316668034,0.014568571994702021,15
1,1237.2312138080597,0.014690098352730274,0.013150658458471298,0.015542623586952686,0.01432327249397834,15
1,1235.3010559082031,0.014438861981034279,0.012824808713048697,0.015157325193285942,0.014047579901913802,15
1,1233.3708980083466,0.014164263382554054,0.012473199516534805,0.014841212425380945,0.01374857829262813,15
1,1231.44074010849,0.01385142095386982,0.012106058653444052,0.014519092161208391,0.013435191350678603,15
1,1229.5105822086334,0.01345106028020382,0.011745256371796131,0.014201133046299219,0.013117178964118162,15
1,1227.5804243087769,0.013197687454521656,0.01143245492130518,0.013897256460040808,0.012804255075752734,15
1,1225.6502664089203,0.012945115566253662,0.011176653672009706,0.013616052456200123,0.012505096197128297,15
1,1223.7201085090637,0.012594260275363922,0.010945180431008339,0.01336347684264183,0.012225899783273538,15
1,1221.7899506092072,0.012248502112925053,0.010731146205216646,0.013142183888703585,0.011969691514968872,15
1,1219.8597927093506,0.01192126702517271,0.01053501246497035,0.012952408287674189,0.011737403459846973,15
1,1217.929634809494,0.011612290516495705,0.010356721468269825,0.01279306411743164,0.011528934724628926,15
1,1215.9994769096375,0.011474858969449997,0.010195259004831314,0.012661498039960861,0.011342603030304115,15
1,1214.0693190097809,0.011403541080653667,0.010047462303191423,0.012544766534119844,0.011173964664340019,15
1,1212.1391611099243,0.011355399154126644,0.009907436091452837,0.012418761849403381,0.01101510189473629,15
1,1210.2090032100677,0.011271167546510696,0.009766931645572186,0.012291433289647102,0.010854850150644779,15
1,1208.2788453102112,0.011085251346230507,0.00961659150198102,0.012146337889134884,0.01068051668504874,15
1,1206.3486874103546,0.01088645774871111,0.009448096621781588,0.011969123035669327,0.01048096213489771,15
1,1204.418529510498,0.010671628639101982,0.009256734978407621,0.011751532554626465,0.010249902370075385,15
1,1202.4883716106415,0.010442215949296951,0.008950486313551664,0.011494139209389687,0.009988079189012448,15
1,1200.558213710785,0.01018715463578701,0.008619335014373064,0.011207175441086292,0.009703901565323273,15
1,1198.6280558109283,0.009915639646351337,0.0082424054853618145,0.010909603908658028,0.009412813217689593,15
1,1196.6978979110718,0.009660635143518448,0.007835423108190298,0.010626595001667738,0.009135409630835057,15
1,1194.7677400112152,0.009442893788218498,0.007469860836863518,0.010386332403868437,0.00889487648382783,15
1,1192.8375821113586,0.009283565916121006,0.007170903496444225,0.010217385832220316,0.008714893211921057,15
1,1190.907424211502,0.009202949702739716,0.006963242776691914,0.010146749671548605,0.008618238723526399,15
1,1188.9772663116455,0.009219611994922161,0.006896141683682799,0.010198349598795176,0.008625659874329965,15
1,1187.047108411789,0.009349356405436993,0.006944396533071995,0.010391978081315756,0.008754694741219282,15
1,1185.1169505119324,0.009514001198112965,0.007101817522197962,0.01074189180508256,0.009018176949272554,15
1,1183.1867926120758,0.009756219573318958,0.007450687466189265,0.011255025863647461,0.00942274322733283,15
1,1181.2566347122192,0.010087279602885246,0.007959415204823017,0.012080753222107887,0.009968007449060678,15
1,1179.3264768123627,0.010500314645469189,0.008621864952147007,0.012866770382970572,0.01064623820905884,15
1,1177.396318912506,0.010983887128531933,0.009418546222150326,0.013715910259634256,0.011442230983326833,15
1,1175.4661610126495,0.011522002518177032,0.010258320719003677,0.01478129019960761,0.012333631360282501,15
1,1173.536003112793,0.01235614437609911,0.011164136696606874,0.015917615965008736,0.013291364846130213,15
1,1171.6058452129364,0.013699650764465332,0.012030224781483412,0.01704403106123209,0.014279730307559172,15
1,1169.6756873130798,0.015054039657115936,0.012624772265553474,0.018108893185853958,0.01525725486377875,15
1,1167.7455294132233,0.016311652958393097,0.013210652396082878,0.01910535618662834,0.016179324562350907,15
1,1165.8153715133667,0.017088500782847404,0.013781244400888681,0.019985594786703587,0.01700211546073357,15
1,1163.8852136135101,0.01770823262631893,0.01425747899338603,0.020707993768155575,0.017686885719498,15
1,1161.9550557136536,0.018115663900971413,0.01461858069524169,0.021241568960249424,0.018204011333485443,15
1,1160.024897813797,0.018394721671938896,0.014852145221084356,0.021512625738978386,0.018535914892951647,15
1,1158.0947399139404,0.01853937841951847,0.01495479280129075,0.021584019996225834,0.018678085443874202,15
1,1156.1645820140839,0.018552666530013084,0.014931599609553814,0.021541202440857887,0.018638526213665803,15
1,1154.2344241142273,0.0184461809694767,0.014795288443565369,0.02132852841168642,0.018436635223527748,15
1,1152.3042662143707,0.01823919452726841,0.014565192628651857,0.02095859218388796,0.018101551011204718,15
1,1150.3741083145142,0.017901288345456123,0.014265587087720633,0.020474378019571304,0.017669519409537315,15
1,1148.4439504146576,0.0174659825861454,0.01392401335760951,0.01992373075336218,0.017181092997392018,15
1,1146.513792514801,0.017013289034366608,0.013570189010351896,0.019357066601514816,0.01667927820235491,15
1,1144.5836346149445,0.016583671793341637,0.01323501393198967,0.018826238811016083,0.016208266404767833,15
1,1142.653476715088,0.016217289492487907,0.012949083000421524,0.01838273275643587,0.015811753955980144,15
1,1140.7233188152313,0.015951940789818764,0.01274088816717267,0.018075009807944298,0.01553068949530522,15
1,1138.7931609153748,0.0158208180218935,0.012635177932679653,0.01794559694826603,0.015400811719397703,15
1,1136.8630030155182,0.01585042104125023,0.012651515658944845,0.018023662269115448,0.015450217202305794,15
1,1134.9328451156616,0.016058623790740967,0.012802836019545794,0.018343250267207623,0.015697125407556693,15
1,1133.002687215805,0.016453206539154053,0.013094308786094189,0.018899088725447655,0.016148408750693004,15
1,1131.0725293159485,0.017031680792570114,0.01352315116673708,0.019689167849719524,0.016799582354724407,15
1,1129.142371416092,0.017782064154744148,0.014079208485782146,0.02069383580237627,0.01763576759646336,15
1,1127.2122135162354,0.01854724995791912,0.014745607040822506,0.02188632544130087,0.0186324592679739,15
1,1125.2820556163788,0.019378352910280228,0.015499801840633154,0.023224787786602974,0.01975656362871329,15
1,1123.3518977165222,0.020814917981624603,0.01631562877446413,0.024665063247084618,0.020968935328225295,15
1,1121.4217398166656,0.021972177550196648,0.017199561931192875,0.026159335859119892,0.022227829694747923,15
1,1119.491581916809,0.02314026467502117,0.01814399193972349,0.02766004391014576,0.02349185533821583,15
1,1117.5614240169525,0.024283327162265778,0.019071058370172977,0.02912174630910158,0.024721686790386836,15
1,1115.631266117096,0.02536783553659916,0.019955777563154697,0.03050221223384142,0.02588077113032341,15
1,1113.7011082172394,0.026363207027316093,0.020775488577783108,0.03176387771964073,0.02693627178668976,15
1,1111.7709503173828,0.027243494987487793,0.02151137124747038,0.03287641517817974,0.027861152961850166,15
1,1109.8407924175262,0.027989760041236877,0.02220917586237192,0.03381912037730217,0.028636326640844346,15
1,1107.9106345176697,0.028590893372893333,0.02279134839773178,0.034581100568175316,0.02925100326538086,15
1,1105.980476617813,0.029042484238743782,0.023249244317412376,0.035159533843398094,0.029701494425535203,15
1,1104.0503187179565,0.029345955699682236,0.023583896458148956,0.0355583094060421,0.02999054069320361,15
1,1102.1201608181,0.029509635642170906,0.02380237728357315,0.03576049394905567,0.030128322541713715,15
1,1100.1900029182434,0.029550136998295784,0.023918503895401955,0.03568939492106438,0.030133770654598872,15
1,1098.2598450183868,0.029492057859897614,0.023952324874699116,0.03549467958509922,0.030034273241957028,15
1,1096.3296871185303,0.029366014525294304,0.02393191773444414,0.03521913290023804,0.029863751555482546,15
1,1094.3995292186737,0.02920631319284439,0.023930469527840614,0.03491058945655823,0.029660319909453392,15
1,1092.4693713188171,0.02904895320534706,0.023931593634188175,0.03461909480392933,0.02946399375796318,15
1,1090.5392134189606,0.028929805383086205,0.02396121621131897,0.034394025802612305,0.029314237212141356,15
1,1088.609055519104,0.028882859274744987,0.024042898789048195,0.034281257539987564,0.029247697815299033,15
1,1086.6788976192474,0.02893867716193199,0.024197068065404892,0.03432092070579529,0.029296650985876718,15
1,1084.7487397193909,0.029122935608029366,0.02444055676460266,0.03454531729221344,0.029487685362497965,15
1,1082.8185818195343,0.029454240575432777,0.024785423651337624,0.03497622162103653,0.029839640359083812,15
1,1080.8884239196777,0.0299417395144701,0.025162318721413612,0.03562243841588497,0.030361379931370416,15
1,1078.9582660198212,0.03058443032205105,0.025639393366873264,0.03647940792143345,0.031051135063171385,15
1,1077.0281081199646,0.0313727967441082,0.02622000966221094,0.03753114864230156,0.0318979245920976,15
1,1075.097950220108,0.032291311770677567,0.02689340990036726,0.038753336295485497,0.03288403463860353,15
1,1073.1677923202515,0.0333205908536911,0.027646427042782307,0.040116216987371445,0.03398736591140429,15
1,1071.237634420395,0.034438494592905045,0.02846377994865179,0.04158632829785347,0.03518273668984572,15
1,1069.3074765205383,0.035620469599962234,0.02932820748537779,0.04312741197645664,0.0364425353705883,15
1,1067.3773186206818,0.036840178072452545,0.03022125456482172,0.04470171593129635,0.03773768494526545,15
1,1065.4471607208252,0.03807055577635765,0.03112405352294445,0.04627116583287716,0.03903858040769895,15
1,1063.5170028209686,0.0392841100692749,0.03201723098754883,0.047797443345189095,0.040315096452832225,15
1,1061.586844921112,0.04045284539461136,0.03288085386157036,0.04924255795776844,0.04153675896426042,15
1,1059.6566870212555,0.04155026748776436,0.033696124330163,0.050572263076901436,0.04267520358165105,15
1,1057.726529121399,0.04255547747015953,0.03444810025393963,0.051761046051979065,0.04370825526614984,15
1,1055.7963712215424,0.04345612972974777,0.03512750566005707,0.05279521830379963,0.044622770696878436,15
1,1053.8662133216858,0.04424808546900749,0.035730788484215736,0.053672417998313904,0.04541448106368383,15
1,1051.9360554218292,0.04493314027786255,0.03625928424298763,0.05439889058470726,0.046085959672927855,15
1,1050.0058975219727,0.045517146587371826,0.03671833127737045,0.05498680844902992,0.04664472627143065,15
1,1048.075739622116,0.04600910469889641,0.03711623139679432,0.055452266708016396,0.04710193028052648,15
1,1046.1455817222595,0.046420302242040634,0.037462593987584114,0.055813347920775414,0.047470896318554875,15
1,1044.215423822403,0.04676292836666107,0.03776640258729458,0.05608796142041683,0.047765373686949414,15
1,1042.2852659225464,0.047048166394233704,0.03803476318717003,0.05629178509116173,0.047997855519255,15
1,1040.3551080226898,0.04728420451283455,0.03827235847711563,0.05643628537654877,0.0481778750816981,15
1,1038.4249501228333,0.047474440187215805,0.03848079591989517,0.05652693845331669,0.04831034516294797,15
1,1036.4947922229767,0.04761665686964989,0.03865800239145756,0.05656267702579498,0.048394788925846415,15
1,1034.5646343231201,0.04770418256521225,0.03879871033132076,0.056537432596087456,0.048426430920759836,15
1,1032.6344764232635,0.0477287732064724,0.038896238431334496,0.05644312687218189,0.048398687069614726,15
1,1030.704318523407,0.04768340662121773,0.03894446790218353,0.05627257004380226,0.048305700346827504,15
1,1028.7741606235504,0.04756372421979904,0.03893911466002464,0.05602147988975048,0.04814409874379635,15
1,1026.8440027236938,0.04736849665641785,0.03887809067964554,0.05568942241370678,0.047913721824685736,15
1,1024.9138448238373,0.047099631279706955,0.038761187344789505,0.05527975969016552,0.04761732667684555,15
1,1022.9836869239807,0.04676195606589317,0.03858988918364048,0.05479907616972923,0.04726003867884477,15
1,1021.0535290241241,0.04636266082525253,0.038367435336112976,0.05425645969808102,0.04684889378647009,15
1,1019.1233711242676,0.04591020941734314,0.038098303601145744,0.05366239510476589,0.04639201189080874,15
1,1017.193213224411,0.04541346803307533,0.037787456065416336,0.053027981892228127,0.04589783164362113,15
1,1015.2630553245544,0.044881995767354965,0.03744056820869446,0.05236552283167839,0.04537541357179483,15
1,1013.3328974246979,0.0443270280957222,0.037064818665385246,0.051689498126506805,0.0448353269447883,15
1,1011.4027395248413,0.043761443346738815,0.03666866384446621,0.05101580731570721,0.0442894171923399,15
1,1009.4725816249847,0.043198104947805405,0.036260487511754036,0.05035918392241001,0.04374903365969658,15
1,1007.5424237251282,0.04264749214053154,0.03584723360836506,0.04973040334880352,0.04322284124791622,15
